Employee_ID,Employee_Name,Department,Date,Tasks_Completed,Target_Tasks,Quality_Score,Hours_Worked,Year,Month,Month_Name,Productivity_Pct,Efficiency,Performance_Category,Quality_Category,Hit_Target
E044,Employee_44,Operations,2026-02-13,47,50,93.01,6,2026,2,Feb 2026,94.0,7.83,Average,Good Quality,False
E045,Employee_45,AI,2026-02-13,38,50,97.06,7,2026,2,Feb 2026,76.0,5.43,Poor,High Quality,False
E046,Employee_46,Data,2026-02-13,45,50,98.28,7,2026,2,Feb 2026,90.0,6.43,Average,High Quality,False
E047,Employee_47,QA,2026-02-13,43,50,88.89,6,2026,2,Feb 2026,86.0,7.17,Below Average,Average Quality,False
E048,Employee_48,Operations,2026-02-13,51,50,90.41,9,2026,2,Feb 2026,102.0,5.67,Good,Good Quality,True
E049,Employee_49,AI,2026-02-13,42,50,93.19,9,2026,2,Feb 2026,84.0,4.67,Below Average,Good Quality,False
E050,Employee_50,Data,2026-02-13,54,50,88.36,8,2026,2,Feb 2026,108.0,6.75,Good,Average Quality,True
E001,Employee_01,AI,2026-02-14,52,50,92.7,6,2026,2,Feb 2026,104.0,8.67,Good,Good Quality,True
E002,Employee_02,Data,2026-02-14,53,50,91.62,9,2026,2,Feb 2026,106.0,5.89,Good,Good Quality,True
E003,Employee_03,QA,2026-02-14,46,50,96.57,9,2026,2,Feb 2026,92.0,5.11,Average,High Quality,False
E004,Employee_04,Operations,2026-02-14,56,50,93.56,9,2026,2,Feb 2026,112.0,6.22,Excellent,Good Quality,True
E005,Employee_05,AI,2026-02-14,54,50,91.41,8,2026,2,Feb 2026,108.0,6.75,Good,Good Quality,True
E006,Employee_06,Data,2026-02-14,60,50,97.75,9,2026,2,Feb 2026,120.0,6.67,Excellent,High Quality,True
E007,Employee_07,QA,2026-02-14,51,50,87.83,9,2026,2,Feb 2026,102.0,5.67,Good,Average Quality,True
E008,Employee_08,Operations,2026-02-14,41,50,87.86,9,2026,2,Feb 2026,82.0,4.56,Below Average,Average Quality,False
E009,Employee_09,AI,2026-02-14,37,50,93.97,10,2026,2,Feb 2026,74.0,3.7,Poor,Good Quality,False
E010,Employee_10,Data,2026-02-14,40,50,92.83,7,2026,2,Feb 2026,80.0,5.71,Below Average,Good Quality,False
E011,Employee_11,QA,2026-02-14,41,50,90.89,9,2026,2,Feb 2026,82.0,4.56,Below Average,Good Quality,False
E012,Employee_12,Operations,2026-02-14,50,50,89.74,8,2026,2,Feb 2026,100.0,6.25,Good,Average Quality,True
E013,Employee_13,AI,2026-02-14,52,50,93.21,6,2026,2,Feb 2026,104.0,8.67,Good,Good Quality,True
E014,Employee_14,Data,2026-02-14,40,50,98.35,8,2026,2,Feb 2026,80.0,5.0,Below Average,High Quality,False
E015,Employee_15,QA,2026-02-14,51,50,87.42,6,2026,2,Feb 2026,102.0,8.5,Good,Average Quality,True
E016,Employee_16,Operations,2026-02-14,57,50,95.11,9,2026,2,Feb 2026,114.0,6.33,Excellent,High Quality,True
E017,Employee_17,AI,2026-02-14,47,50,93.72,8,2026,2,Feb 2026,94.0,5.88,Average,Good Quality,False
E018,Employee_18,Data,2026-02-14,50,50,98.78,7,2026,2,Feb 2026,100.0,7.14,Good,High Quality,True
E019,Employee_19,QA,2026-02-14,63,50,96.11,10,2026,2,Feb 2026,126.0,6.3,Excellent,High Quality,True
E020,Employee_20,Operations,2026-02-14,54,50,94.61,8,2026,2,Feb 2026,108.0,6.75,Good,Good Quality,True
E021,Employee_21,AI,2026-02-14,44,50,96.95,10,2026,2,Feb 2026,88.0,4.4,Below Average,High Quality,False
E022,Employee_22,Data,2026-02-14,30,50,89.43,9,2026,2,Feb 2026,60.0,3.33,Poor,Average Quality,False
E023,Employee_23,QA,2026-02-14,61,50,93.58,8,2026,2,Feb 2026,122.0,7.62,Excellent,Good Quality,True
E024,Employee_24,Operations,2026-02-14,59,50,92.65,6,2026,2,Feb 2026,118.0,9.83,Excellent,Good Quality,True
E025,Employee_25,AI,2026-02-14,48,50,94.63,9,2026,2,Feb 2026,96.0,5.33,Average,Good Quality,False
E026,Employee_26,Data,2026-02-14,62,50,96.53,9,2026,2,Feb 2026,124.0,6.89,Excellent,High Quality,True
E027,Employee_27,QA,2026-02-14,31,50,93.15,8,2026,2,Feb 2026,62.0,3.88,Poor,Good Quality,False
E028,Employee_28,Operations,2026-02-14,54,50,95.92,8,2026,2,Feb 2026,108.0,6.75,Good,High Quality,True
E029,Employee_29,AI,2026-02-14,54,50,98.42,9,2026,2,Feb 2026,108.0,6.0,Good,High Quality,True
E030,Employee_30,Data,2026-02-14,56,50,88.82,6,2026,2,Feb 2026,112.0,9.33,Excellent,Average Quality,True
E031,Employee_31,QA,2026-02-14,49,50,96.35,8,2026,2,Feb 2026,98.0,6.12,Average,High Quality,False
E032,Employee_32,Operations,2026-02-14,44,50,94.65,10,2026,2,Feb 2026,88.0,4.4,Below Average,Good Quality,False
E033,Employee_33,AI,2026-02-14,47,50,87.85,6,2026,2,Feb 2026,94.0,7.83,Average,Average Quality,False
E034,Employee_34,Data,2026-02-14,48,50,94.28,10,2026,2,Feb 2026,96.0,4.8,Average,Good Quality,False
E035,Employee_35,QA,2026-02-14,43,50,93.42,10,2026,2,Feb 2026,86.0,4.3,Below Average,Good Quality,False
E036,Employee_36,Operations,2026-02-14,45,50,90.24,6,2026,2,Feb 2026,90.0,7.5,Average,Good Quality,False
E037,Employee_37,AI,2026-02-14,38,50,95.04,8,2026,2,Feb 2026,76.0,4.75,Poor,High Quality,False
E038,Employee_38,Data,2026-02-14,43,50,94.56,7,2026,2,Feb 2026,86.0,6.14,Below Average,Good Quality,False
E039,Employee_39,QA,2026-02-14,33,50,94.97,10,2026,2,Feb 2026,66.0,3.3,Poor,Good Quality,False
E040,Employee_40,Operations,2026-02-14,60,50,89.17,7,2026,2,Feb 2026,120.0,8.57,Excellent,Average Quality,True
E041,Employee_41,AI,2026-02-14,58,50,89.02,10,2026,2,Feb 2026,116.0,5.8,Excellent,Average Quality,True
E042,Employee_42,Data,2026-02-14,40,50,86.69,7,2026,2,Feb 2026,80.0,5.71,Below Average,Average Quality,False
E043,Employee_43,QA,2026-02-14,48,50,98.67,9,2026,2,Feb 2026,96.0,5.33,Average,High Quality,False
E044,Employee_44,Operations,2026-02-14,63,50,86.04,10,2026,2,Feb 2026,126.0,6.3,Excellent,Average Quality,True
E045,Employee_45,AI,2026-02-14,49,50,91.61,10,2026,2,Feb 2026,98.0,4.9,Average,Good Quality,False
E046,Employee_46,Data,2026-02-14,46,50,94.7,7,2026,2,Feb 2026,92.0,6.57,Average,Good Quality,False
E047,Employee_47,QA,2026-02-14,49,50,86.19,7,2026,2,Feb 2026,98.0,7.0,Average,Average Quality,False
E048,Employee_48,Operations,2026-02-14,33,50,97.24,9,2026,2,Feb 2026,66.0,3.67,Poor,High Quality,False
E049,Employee_49,AI,2026-02-14,37,50,87.23,6,2026,2,Feb 2026,74.0,6.17,Poor,Average Quality,False
E050,Employee_50,Data,2026-02-14,56,50,87.84,8,2026,2,Feb 2026,112.0,7.0,Excellent,Average Quality,True
E001,Employee_01,AI,2026-02-15,47,50,90.29,8,2026,2,Feb 2026,94.0,5.88,Average,Good Quality,False
E002,Employee_02,Data,2026-02-15,54,50,94.71,7,2026,2,Feb 2026,108.0,7.71,Good,Good Quality,True
E003,Employee_03,QA,2026-02-15,52,50,89.7,7,2026,2,Feb 2026,104.0,7.43,Good,Average Quality,True
E004,Employee_04,Operations,2026-02-15,40,50,91.43,9,2026,2,Feb 2026,80.0,4.44,Below Average,Good Quality,False
E005,Employee_05,AI,2026-02-15,52,50,96.05,6,2026,2,Feb 2026,104.0,8.67,Good,High Quality,True
E006,Employee_06,Data,2026-02-15,49,50,100.0,6,2026,2,Feb 2026,98.0,8.17,Average,High Quality,False
E007,Employee_07,QA,2026-02-15,58,50,100.0,10,2026,2,Feb 2026,116.0,5.8,Excellent,High Quality,True
E008,Employee_08,Operations,2026-02-15,50,50,91.68,9,2026,2,Feb 2026,100.0,5.56,Good,Good Quality,True
E009,Employee_09,AI,2026-02-15,46,50,96.1,6,2026,2,Feb 2026,92.0,7.67,Average,High Quality,False
E010,Employee_10,Data,2026-02-15,58,50,90.61,6,2026,2,Feb 2026,116.0,9.67,Excellent,Good Quality,True
E011,Employee_11,QA,2026-02-15,40,50,85.66,8,2026,2,Feb 2026,80.0,5.0,Below Average,Average Quality,False
E012,Employee_12,Operations,2026-02-15,65,50,90.76,9,2026,2,Feb 2026,130.0,7.22,Excellent,Good Quality,True
E013,Employee_13,AI,2026-02-15,51,50,98.18,7,2026,2,Feb 2026,102.0,7.29,Good,High Quality,True
E014,Employee_14,Data,2026-02-15,61,50,91.01,10,2026,2,Feb 2026,122.0,6.1,Excellent,Good Quality,True
E015,Employee_15,QA,2026-02-15,72,50,90.12,10,2026,2,Feb 2026,144.0,7.2,Excellent,Good Quality,True
E016,Employee_16,Operations,2026-02-15,45,50,93.04,8,2026,2,Feb 2026,90.0,5.62,Average,Good Quality,False
E017,Employee_17,AI,2026-02-15,63,50,98.04,10,2026,2,Feb 2026,126.0,6.3,Excellent,High Quality,True
E018,Employee_18,Data,2026-02-15,58,50,87.32,8,2026,2,Feb 2026,116.0,7.25,Excellent,Average Quality,True
E019,Employee_19,QA,2026-02-15,56,50,91.89,7,2026,2,Feb 2026,112.0,8.0,Excellent,Good Quality,True
E020,Employee_20,Operations,2026-02-15,61,50,100.0,6,2026,2,Feb 2026,122.0,10.17,Excellent,High Quality,True
E021,Employee_21,AI,2026-02-15,33,50,97.34,9,2026,2,Feb 2026,66.0,3.67,Poor,High Quality,False
E022,Employee_22,Data,2026-02-15,40,50,93.23,6,2026,2,Feb 2026,80.0,6.67,Below Average,Good Quality,False
E023,Employee_23,QA,2026-02-15,45,50,96.84,6,2026,2,Feb 2026,90.0,7.5,Average,High Quality,False
E024,Employee_24,Operations,2026-02-15,70,50,91.12,7,2026,2,Feb 2026,140.0,10.0,Excellent,Good Quality,True
E025,Employee_25,AI,2026-02-15,39,50,97.81,7,2026,2,Feb 2026,78.0,5.57,Poor,High Quality,False
E026,Employee_26,Data,2026-02-15,75,50,94.38,8,2026,2,Feb 2026,150.0,9.38,Excellent,Good Quality,True
E027,Employee_27,QA,2026-02-15,66,50,94.42,10,2026,2,Feb 2026,132.0,6.6,Excellent,Good Quality,True
E028,Employee_28,Operations,2026-02-15,43,50,86.43,6,2026,2,Feb 2026,86.0,7.17,Below Average,Average Quality,False
E029,Employee_29,AI,2026-02-15,49,50,96.94,7,2026,2,Feb 2026,98.0,7.0,Average,High Quality,False
E030,Employee_30,Data,2026-02-15,62,50,89.52,8,2026,2,Feb 2026,124.0,7.75,Excellent,Average Quality,True
E031,Employee_31,QA,2026-02-15,63,50,87.14,10,2026,2,Feb 2026,126.0,6.3,Excellent,Average Quality,True
E032,Employee_32,Operations,2026-02-15,75,50,93.5,9,2026,2,Feb 2026,150.0,8.33,Excellent,Good Quality,True
E033,Employee_33,AI,2026-02-15,42,50,100.0,8,2026,2,Feb 2026,84.0,5.25,Below Average,High Quality,False
E034,Employee_34,Data,2026-02-15,44,50,100.0,7,2026,2,Feb 2026,88.0,6.29,Below Average,High Quality,False
E035,Employee_35,QA,2026-02-15,62,50,90.15,7,2026,2,Feb 2026,124.0,8.86,Excellent,Good Quality,True
E036,Employee_36,Operations,2026-02-15,51,50,89.9,9,2026,2,Feb 2026,102.0,5.67,Good,Average Quality,True
E037,Employee_37,AI,2026-02-15,60,50,84.49,6,2026,2,Feb 2026,120.0,10.0,Excellent,Below Average,True
E038,Employee_38,Data,2026-02-15,48,50,83.89,9,2026,2,Feb 2026,96.0,5.33,Average,Below Average,False
E039,Employee_39,QA,2026-02-15,45,50,84.99,8,2026,2,Feb 2026,90.0,5.62,Average,Below Average,False
E040,Employee_40,Operations,2026-02-15,56,50,87.47,6,2026,2,Feb 2026,112.0,9.33,Excellent,Average Quality,True
E041,Employee_41,AI,2026-02-15,59,50,94.69,10,2026,2,Feb 2026,118.0,5.9,Excellent,Good Quality,True
E042,Employee_42,Data,2026-02-15,49,50,88.62,10,2026,2,Feb 2026,98.0,4.9,Average,Average Quality,False
E043,Employee_43,QA,2026-02-15,51,50,87.29,6,2026,2,Feb 2026,102.0,8.5,Good,Average Quality,True
E044,Employee_44,Operations,2026-02-15,37,50,87.84,7,2026,2,Feb 2026,74.0,5.29,Poor,Average Quality,False
E045,Employee_45,AI,2026-02-15,56,50,93.05,7,2026,2,Feb 2026,112.0,8.0,Excellent,Good Quality,True
E046,Employee_46,Data,2026-02-15,48,50,94.53,8,2026,2,Feb 2026,96.0,6.0,Average,Good Quality,False
E047,Employee_47,QA,2026-02-15,50,50,99.33,7,2026,2,Feb 2026,100.0,7.14,Good,High Quality,True
E048,Employee_48,Operations,2026-02-15,58,50,88.01,7,2026,2,Feb 2026,116.0,8.29,Excellent,Average Quality,True
E049,Employee_49,AI,2026-02-15,30,50,95.44,8,2026,2,Feb 2026,60.0,3.75,Poor,High Quality,False
E050,Employee_50,Data,2026-02-15,48,50,99.09,7,2026,2,Feb 2026,96.0,6.86,Average,High Quality,False
E001,Employee_01,AI,2026-02-16,52,50,90.47,8,2026,2,Feb 2026,104.0,6.5,Good,Good Quality,True
E002,Employee_02,Data,2026-02-16,43,50,95.96,9,2026,2,Feb 2026,86.0,4.78,Below Average,High Quality,False
E003,Employee_03,QA,2026-02-16,69,50,90.17,9,2026,2,Feb 2026,138.0,7.67,Excellent,Good Quality,True
E004,Employee_04,Operations,2026-02-16,52,50,93.11,7,2026,2,Feb 2026,104.0,7.43,Good,Good Quality,True
E005,Employee_05,AI,2026-02-16,41,50,88.52,10,2026,2,Feb 2026,82.0,4.1,Below Average,Average Quality,False
E006,Employee_06,Data,2026-02-16,56,50,92.57,6,2026,2,Feb 2026,112.0,9.33,Excellent,Good Quality,True
E007,Employee_07,QA,2026-02-16,63,50,94.71,7,2026,2,Feb 2026,126.0,9.0,Excellent,Good Quality,True
E008,Employee_08,Operations,2026-02-16,49,50,94.72,10,2026,2,Feb 2026,98.0,4.9,Average,Good Quality,False
E009,Employee_09,AI,2026-02-16,56,50,97.54,8,2026,2,Feb 2026,112.0,7.0,Excellent,High Quality,True
E010,Employee_10,Data,2026-02-16,47,50,88.81,6,2026,2,Feb 2026,94.0,7.83,Average,Average Quality,False
E011,Employee_11,QA,2026-02-16,55,50,88.87,9,2026,2,Feb 2026,110.0,6.11,Excellent,Average Quality,True
E012,Employee_12,Operations,2026-02-16,48,50,90.47,7,2026,2,Feb 2026,96.0,6.86,Average,Good Quality,False
E013,Employee_13,AI,2026-02-16,47,50,97.54,8,2026,2,Feb 2026,94.0,5.88,Average,High Quality,False
E014,Employee_14,Data,2026-02-16,43,50,94.14,7,2026,2,Feb 2026,86.0,6.14,Below Average,Good Quality,False
E015,Employee_15,QA,2026-02-16,58,50,92.9,7,2026,2,Feb 2026,116.0,8.29,Excellent,Good Quality,True
E016,Employee_16,Operations,2026-02-16,41,50,95.01,7,2026,2,Feb 2026,82.0,5.86,Below Average,High Quality,False
E017,Employee_17,AI,2026-02-16,76,50,94.97,7,2026,2,Feb 2026,152.0,10.86,Excellent,Good Quality,True
E018,Employee_18,Data,2026-02-16,33,50,87.12,7,2026,2,Feb 2026,66.0,4.71,Poor,Average Quality,False
E019,Employee_19,QA,2026-02-16,37,50,90.13,8,2026,2,Feb 2026,74.0,4.62,Poor,Good Quality,False
E020,Employee_20,Operations,2026-02-16,55,50,93.14,6,2026,2,Feb 2026,110.0,9.17,Excellent,Good Quality,True
E021,Employee_21,AI,2026-02-16,59,50,92.36,8,2026,2,Feb 2026,118.0,7.38,Excellent,Good Quality,True
E022,Employee_22,Data,2026-02-16,46,50,86.89,7,2026,2,Feb 2026,92.0,6.57,Average,Average Quality,False
E023,Employee_23,QA,2026-02-16,49,50,94.79,10,2026,2,Feb 2026,98.0,4.9,Average,Good Quality,False
E024,Employee_24,Operations,2026-02-16,71,50,95.98,6,2026,2,Feb 2026,142.0,11.83,Excellent,High Quality,True
E025,Employee_25,AI,2026-02-16,78,50,85.62,9,2026,2,Feb 2026,156.0,8.67,Excellent,Average Quality,True
E026,Employee_26,Data,2026-02-16,45,50,85.95,10,2026,2,Feb 2026,90.0,4.5,Average,Average Quality,False
E027,Employee_27,QA,2026-02-16,49,50,98.56,6,2026,2,Feb 2026,98.0,8.17,Average,High Quality,False
E028,Employee_28,Operations,2026-02-16,64,50,92.16,8,2026,2,Feb 2026,128.0,8.0,Excellent,Good Quality,True
E029,Employee_29,AI,2026-02-16,62,50,91.98,7,2026,2,Feb 2026,124.0,8.86,Excellent,Good Quality,True
E030,Employee_30,Data,2026-02-16,52,50,95.2,10,2026,2,Feb 2026,104.0,5.2,Good,High Quality,True
E031,Employee_31,QA,2026-02-16,68,50,89.52,9,2026,2,Feb 2026,136.0,7.56,Excellent,Average Quality,True
E032,Employee_32,Operations,2026-02-16,63,50,96.36,7,2026,2,Feb 2026,126.0,9.0,Excellent,High Quality,True
E033,Employee_33,AI,2026-02-16,53,50,94.55,9,2026,2,Feb 2026,106.0,5.89,Good,Good Quality,True
E034,Employee_34,Data,2026-02-16,61,50,92.37,6,2026,2,Feb 2026,122.0,10.17,Excellent,Good Quality,True
E035,Employee_35,QA,2026-02-16,49,50,83.87,8,2026,2,Feb 2026,98.0,6.12,Average,Below Average,False
E036,Employee_36,Operations,2026-02-16,56,50,91.21,8,2026,2,Feb 2026,112.0,7.0,Excellent,Good Quality,True
E037,Employee_37,AI,2026-02-16,39,50,92.54,8,2026,2,Feb 2026,78.0,4.88,Poor,Good Quality,False
E038,Employee_38,Data,2026-02-16,37,50,100.0,7,2026,2,Feb 2026,74.0,5.29,Poor,High Quality,False
E039,Employee_39,QA,2026-02-16,28,50,89.9,7,2026,2,Feb 2026,56.0,4.0,Poor,Average Quality,False
E040,Employee_40,Operations,2026-02-16,55,50,93.74,9,2026,2,Feb 2026,110.0,6.11,Excellent,Good Quality,True
E041,Employee_41,AI,2026-02-16,54,50,97.12,7,2026,2,Feb 2026,108.0,7.71,Good,High Quality,True
E042,Employee_42,Data,2026-02-16,47,50,88.88,7,2026,2,Feb 2026,94.0,6.71,Average,Average Quality,False
E043,Employee_43,QA,2026-02-16,59,50,93.95,9,2026,2,Feb 2026,118.0,6.56,Excellent,Good Quality,True
E044,Employee_44,Operations,2026-02-16,38,50,93.43,10,2026,2,Feb 2026,76.0,3.8,Poor,Good Quality,False
E045,Employee_45,AI,2026-02-16,53,50,94.24,7,2026,2,Feb 2026,106.0,7.57,Good,Good Quality,True
E046,Employee_46,Data,2026-02-16,52,50,95.2,8,2026,2,Feb 2026,104.0,6.5,Good,High Quality,True
E047,Employee_47,QA,2026-02-16,55,50,88.38,10,2026,2,Feb 2026,110.0,5.5,Excellent,Average Quality,True
E048,Employee_48,Operations,2026-02-16,58,50,100.0,10,2026,2,Feb 2026,116.0,5.8,Excellent,High Quality,True
E049,Employee_49,AI,2026-02-16,37,50,92.15,6,2026,2,Feb 2026,74.0,6.17,Poor,Good Quality,False
E050,Employee_50,Data,2026-02-16,56,50,91.56,9,2026,2,Feb 2026,112.0,6.22,Excellent,Good Quality,True
E001,Employee_01,AI,2026-02-17,40,50,85.51,9,2026,2,Feb 2026,80.0,4.44,Below Average,Average Quality,False
E002,Employee_02,Data,2026-02-17,43,50,100.0,6,2026,2,Feb 2026,86.0,7.17,Below Average,High Quality,False
E003,Employee_03,QA,2026-02-17,39,50,96.3,6,2026,2,Feb 2026,78.0,6.5,Poor,High Quality,False
E004,Employee_04,Operations,2026-02-17,53,50,91.03,6,2026,2,Feb 2026,106.0,8.83,Good,Good Quality,True
E005,Employee_05,AI,2026-02-17,34,50,94.55,6,2026,2,Feb 2026,68.0,5.67,Poor,Good Quality,False
E006,Employee_06,Data,2026-02-17,26,50,95.84,9,2026,2,Feb 2026,52.0,2.89,Poor,High Quality,False
E007,Employee_07,QA,2026-02-17,45,50,90.0,10,2026,2,Feb 2026,90.0,4.5,Average,Good Quality,False
E008,Employee_08,Operations,2026-02-17,36,50,84.84,6,2026,2,Feb 2026,72.0,6.0,Poor,Below Average,False
E009,Employee_09,AI,2026-02-17,80,50,87.61,8,2026,2,Feb 2026,160.0,10.0,Excellent,Average Quality,True
E010,Employee_10,Data,2026-02-17,63,50,98.79,10,2026,2,Feb 2026,126.0,6.3,Excellent,High Quality,True
E011,Employee_11,QA,2026-02-17,48,50,94.21,8,2026,2,Feb 2026,96.0,6.0,Average,Good Quality,False
E012,Employee_12,Operations,2026-02-17,37,50,91.41,6,2026,2,Feb 2026,74.0,6.17,Poor,Good Quality,False
E013,Employee_13,AI,2026-02-17,44,50,94.49,6,2026,2,Feb 2026,88.0,7.33,Below Average,Good Quality,False
E014,Employee_14,Data,2026-02-17,66,50,97.16,9,2026,2,Feb 2026,132.0,7.33,Excellent,High Quality,True
E015,Employee_15,QA,2026-02-17,42,50,95.62,7,2026,2,Feb 2026,84.0,6.0,Below Average,High Quality,False
E016,Employee_16,Operations,2026-02-17,58,50,96.19,7,2026,2,Feb 2026,116.0,8.29,Excellent,High Quality,True
E017,Employee_17,AI,2026-02-17,48,50,84.01,9,2026,2,Feb 2026,96.0,5.33,Average,Below Average,False
E018,Employee_18,Data,2026-02-17,60,50,97.35,10,2026,2,Feb 2026,120.0,6.0,Excellent,High Quality,True
E019,Employee_19,QA,2026-02-17,38,50,92.63,8,2026,2,Feb 2026,76.0,4.75,Poor,Good Quality,False
E020,Employee_20,Operations,2026-02-17,37,50,93.76,9,2026,2,Feb 2026,74.0,4.11,Poor,Good Quality,False
E021,Employee_21,AI,2026-02-17,58,50,95.25,9,2026,2,Feb 2026,116.0,6.44,Excellent,High Quality,True
E022,Employee_22,Data,2026-02-17,41,50,90.2,8,2026,2,Feb 2026,82.0,5.12,Below Average,Good Quality,False
E023,Employee_23,QA,2026-02-17,60,50,95.65,9,2026,2,Feb 2026,120.0,6.67,Excellent,High Quality,True
E024,Employee_24,Operations,2026-02-17,43,50,87.83,9,2026,2,Feb 2026,86.0,4.78,Below Average,Average Quality,False
E025,Employee_25,AI,2026-02-17,61,50,90.93,7,2026,2,Feb 2026,122.0,8.71,Excellent,Good Quality,True
E026,Employee_26,Data,2026-02-17,59,50,95.26,10,2026,2,Feb 2026,118.0,5.9,Excellent,High Quality,True
E027,Employee_27,QA,2026-02-17,59,50,90.49,6,2026,2,Feb 2026,118.0,9.83,Excellent,Good Quality,True
E028,Employee_28,Operations,2026-02-17,65,50,92.4,7,2026,2,Feb 2026,130.0,9.29,Excellent,Good Quality,True
E029,Employee_29,AI,2026-02-17,56,50,88.92,8,2026,2,Feb 2026,112.0,7.0,Excellent,Average Quality,True
E030,Employee_30,Data,2026-02-17,38,50,90.89,8,2026,2,Feb 2026,76.0,4.75,Poor,Good Quality,False
E031,Employee_31,QA,2026-02-17,38,50,92.6,6,2026,2,Feb 2026,76.0,6.33,Poor,Good Quality,False
E032,Employee_32,Operations,2026-02-17,62,50,96.29,9,2026,2,Feb 2026,124.0,6.89,Excellent,High Quality,True
E033,Employee_33,AI,2026-02-17,53,50,89.54,10,2026,2,Feb 2026,106.0,5.3,Good,Average Quality,True
E034,Employee_34,Data,2026-02-17,60,50,95.33,10,2026,2,Feb 2026,120.0,6.0,Excellent,High Quality,True
E035,Employee_35,QA,2026-02-17,49,50,88.55,6,2026,2,Feb 2026,98.0,8.17,Average,Average Quality,False
E036,Employee_36,Operations,2026-02-17,51,50,91.98,7,2026,2,Feb 2026,102.0,7.29,Good,Good Quality,True
E037,Employee_37,AI,2026-02-17,56,50,90.65,9,2026,2,Feb 2026,112.0,6.22,Excellent,Good Quality,True
E038,Employee_38,Data,2026-02-17,47,50,86.36,10,2026,2,Feb 2026,94.0,4.7,Average,Average Quality,False
E039,Employee_39,QA,2026-02-17,44,50,90.8,9,2026,2,Feb 2026,88.0,4.89,Below Average,Good Quality,False
E040,Employee_40,Operations,2026-02-17,50,50,94.57,7,2026,2,Feb 2026,100.0,7.14,Good,Good Quality,True
E041,Employee_41,AI,2026-02-17,49,50,98.97,10,2026,2,Feb 2026,98.0,4.9,Average,High Quality,False
E042,Employee_42,Data,2026-02-17,48,50,92.91,9,2026,2,Feb 2026,96.0,5.33,Average,Good Quality,False
E043,Employee_43,QA,2026-02-17,64,50,93.49,6,2026,2,Feb 2026,128.0,10.67,Excellent,Good Quality,True
E044,Employee_44,Operations,2026-02-17,42,50,85.47,9,2026,2,Feb 2026,84.0,4.67,Below Average,Average Quality,False
E045,Employee_45,AI,2026-02-17,48,50,89.64,10,2026,2,Feb 2026,96.0,4.8,Average,Average Quality,False
E046,Employee_46,Data,2026-02-17,40,50,97.6,10,2026,2,Feb 2026,80.0,4.0,Below Average,High Quality,False
E047,Employee_47,QA,2026-02-17,51,50,91.39,9,2026,2,Feb 2026,102.0,5.67,Good,Good Quality,True
E048,Employee_48,Operations,2026-02-17,54,50,93.17,7,2026,2,Feb 2026,108.0,7.71,Good,Good Quality,True
E049,Employee_49,AI,2026-02-17,47,50,90.56,6,2026,2,Feb 2026,94.0,7.83,Average,Good Quality,False
E050,Employee_50,Data,2026-02-17,53,50,98.6,6,2026,2,Feb 2026,106.0,8.83,Good,High Quality,True
E001,Employee_01,AI,2026-02-18,37,50,95.2,7,2026,2,Feb 2026,74.0,5.29,Poor,High Quality,False
E002,Employee_02,Data,2026-02-18,53,50,96.15,10,2026,2,Feb 2026,106.0,5.3,Good,High Quality,True
E003,Employee_03,QA,2026-02-18,56,50,96.36,9,2026,2,Feb 2026,112.0,6.22,Excellent,High Quality,True
E004,Employee_04,Operations,2026-02-18,52,50,94.99,6,2026,2,Feb 2026,104.0,8.67,Good,Good Quality,True
E005,Employee_05,AI,2026-02-18,61,50,91.98,9,2026,2,Feb 2026,122.0,6.78,Excellent,Good Quality,True
E006,Employee_06,Data,2026-02-18,44,50,91.63,9,2026,2,Feb 2026,88.0,4.89,Below Average,Good Quality,False
E007,Employee_07,QA,2026-02-18,54,50,89.5,10,2026,2,Feb 2026,108.0,5.4,Good,Average Quality,True
E008,Employee_08,Operations,2026-02-18,64,50,93.28,8,2026,2,Feb 2026,128.0,8.0,Excellent,Good Quality,True
E009,Employee_09,AI,2026-02-18,69,50,92.0,9,2026,2,Feb 2026,138.0,7.67,Excellent,Good Quality,True
E010,Employee_10,Data,2026-02-18,39,50,90.12,10,2026,2,Feb 2026,78.0,3.9,Poor,Good Quality,False
E011,Employee_11,QA,2026-02-18,59,50,93.93,8,2026,2,Feb 2026,118.0,7.38,Excellent,Good Quality,True
E012,Employee_12,Operations,2026-02-18,38,50,90.02,10,2026,2,Feb 2026,76.0,3.8,Poor,Good Quality,False
E013,Employee_13,AI,2026-02-18,50,50,94.41,9,2026,2,Feb 2026,100.0,5.56,Good,Good Quality,True
E014,Employee_14,Data,2026-02-18,42,50,94.64,6,2026,2,Feb 2026,84.0,7.0,Below Average,Good Quality,False
E015,Employee_15,QA,2026-02-18,48,50,98.75,6,2026,2,Feb 2026,96.0,8.0,Average,High Quality,False
E016,Employee_16,Operations,2026-02-18,60,50,96.74,9,2026,2,Feb 2026,120.0,6.67,Excellent,High Quality,True
E017,Employee_17,AI,2026-02-18,39,50,94.37,8,2026,2,Feb 2026,78.0,4.88,Poor,Good Quality,False
E018,Employee_18,Data,2026-02-18,48,50,95.54,7,2026,2,Feb 2026,96.0,6.86,Average,High Quality,False
E019,Employee_19,QA,2026-02-18,38,50,94.81,8,2026,2,Feb 2026,76.0,4.75,Poor,Good Quality,False
E020,Employee_20,Operations,2026-02-18,57,50,91.03,10,2026,2,Feb 2026,114.0,5.7,Excellent,Good Quality,True
